100000
2	39759	4
3	164532	15
4	87999	5
6	83967	11
7	146521	12
9	158751	11
12	120289	9
13	184785	3
14	184833	12
14	189662	9
15	136195	9
17	50149	14
24	186582	1
25	51283	11
29	87375	15
33	150516	5
34	199403	7
38	115440	7
39	173170	5
40	97387	5
41	15123	13
44	46956	10
49	139692	5
51	101461	1
52	39566	10
52	107323	9
54	57809	6
56	28629	4
57	8516	9
60	82652	15
60	40458	13
60	40177	5
67	73006	14
70	96223	5
71	192478	13
71	157540	14
78	190857	10
83	48508	8
83	74153	11
83	126193	3
83	166910	5
85	53511	12
85	195360	6
88	188287	10
88	180774	1
88	162129	4
94	52499	13
97	190465	12
97	113535	1
98	59126	3
99	176948	10
101	30912	13
103	150587	2
103	156322	12
108	194553	3
110	41854	9
110	67238	6
111	94252	7
112	10388	5
114	173235	6
117	72088	2
124	135106	15
126	160232	2
135	122452	10
138	47391	14
138	113967	9
141	103265	2
144	94711	10
146	121705	5
155	124909	3
155	93721	4
158	14806	12
161	183969	3
164	56113	3
167	156937	15
172	187048	12
177	7490	13
179	101203	14
179	171919	6
179	116955	15
180	118158	5
181	81869	6
182	18092	5
185	61372	5
191	6808	13
195	133933	8
195	145756	10
197	42165	15
198	17570	14
198	120354	5
200	140181	3
202	133470	1
203	91329	3
203	104723	6
204	52453	9
204	100128	7
206	193936	13
206	134673	9
211	169308	12
213	180088	2
215	166106	8
221	91427	10
223	18812	11
224	170570	12
230	80515	1
230	132507	15
233	190812	13
233	140461	6
235	68248	6
243	73831	8
244	66015	14
245	35179	2
245	98792	12
245	71344	6
250	69378	2
251	87398	13
254	180614	3
258	179599	5
267	132487	14
268	179066	11
268	188945	15
269	185327	6
275	13367	2
280	51496	3
283	11517	11
289	152943	1
290	156522	14
292	186402	3
296	79696	11
297	140389	2
297	67557	7
298	84557	8
308	163940	2
309	58242	8
310	177421	5
310	10233	1
311	28550	10
312	136313	10
313	112275	11
315	32948	11
315	84019	15
315	192567	3
318	183938	11
334	150200	2
334	179197	10
336	21864	8
346	126889	12
346	109894	7
347	181615	12
351	167183	4
352	149286	5
354	153329	11
355	195716	13
358	111824	9
360	149417	12
361	69769	6
361	99111	5
365	122894	13
366	68242	5
374	75150	2
375	46685	1
378	149761	8
380	42342	7
386	191099	9
389	162818	13
390	176449	14
390	82692	14
391	110015	2
392	98961	2
393	117231	3
401	26736	11
404	146735	3
410	61682	6
413	85007	12
416	47010	10
421	138537	13
421	111895	14
431	176256	8
432	105767	4
434	135693	14
440	6560	14
441	1529	14
454	4368	11
454	4020	2
455	104364	5
458	78481	3
458	12461	13
458	50546	2
462	130407	7
463	165922	15
464	27079	2
465	65981	12
467	44437	8
467	152721	10
468	192730	13
469	74463	10
472	195467	7
475	169380	12
476	31154	8
476	194994	2
476	189593	2
478	50950	10
478	81831	13
479	52258	8
479	148838	1
479	90246	10
480	56957	15
482	175851	11
482	7764	7
482	157223	10
483	176472	7
484	129220	4
486	81797	7
487	39128	12
488	103072	13
490	54246	13
492	171235	8
494	103804	5
494	148282	4
497	37434	10
499	104233	9
500	184447	7
503	22709	13
506	27884	8
509	199819	10
509	110513	1
510	39910	8
512	165174	7
512	95470	12
513	171338	7
517	183033	14
517	72779	11
517	27989	4
521	92228	10
522	36905	9
522	170218	1
527	192723	12
527	52955	12
528	53277	1
540	54504	6
549	117251	1
549	78504	12
550	166474	7
550	157729	7
