10000
0	10678	11
3	2376	2
3	6965	5
11	12893	14
11	2664	2
12	14293	4
14	2743	11
19	5904	7
20	2041	10
20	14299	8
25	18546	7
26	10984	11
27	1002	9
30	2738	7
30	17210	1
40	4730	5
42	5269	2
44	6466	13
45	18341	1
45	7477	7
46	19304	14
48	17095	15
48	10428	4
49	3102	6
49	6250	11
51	12031	3
51	412	1
56	6513	4
60	11219	13
61	18660	12
61	7846	7
69	9143	9
80	2702	2
83	12576	15
84	17951	6
84	5769	1
86	5549	10
87	366	5
89	16401	4
94	6572	10
96	2327	14
98	17216	11
101	19137	10
101	12360	8
102	9563	9
103	4852	6
104	15038	1
105	6816	11
105	16604	4
105	5323	15
108	12081	12
109	12993	3
111	16173	12
112	5341	2
113	6053	10
114	14627	6
118	9834	5
118	6821	1
121	1373	1
122	8981	14
124	13338	9
126	9623	11
128	2577	3
129	8190	8
131	16227	9
132	7944	10
133	9835	5
136	9953	7
138	14352	6
139	18445	10
139	16800	14
140	6591	2
141	6978	4
144	8413	1
145	7223	6
147	2421	4
152	356	6
153	6231	12
155	3666	6
157	10176	4
161	19281	10
161	2450	11
164	764	1
164	7992	8
166	14718	7
166	10925	4
169	16713	1
171	14060	12
172	12895	3
173	14653	5
173	15220	8
177	7130	14
177	15671	3
178	15650	10
179	2123	14
179	11679	15
180	9752	3
183	19071	6
184	7721	10
187	3178	3
187	18677	13
189	19904	14
190	19900	2
194	16950	3
196	18300	7
199	14535	9
200	16362	13
205	1166	8
207	17411	12
212	11823	13
216	10054	8
219	17869	11
219	1194	12
225	3150	14
228	15222	2
231	9885	5
231	7059	15
232	4749	8
233	4834	2
234	11736	5
240	14853	12
240	12817	9
247	406	1
249	16956	3
253	7472	15
254	7422	5
254	9092	10
256	3245	15
257	3471	7
259	7477	8
260	6375	10
260	4168	9
261	2919	3
262	7181	5
262	10747	1
263	19029	8
263	19364	15
269	9094	2
271	19621	1
272	5364	3
274	19575	7
276	13948	12
279	1415	3
279	18579	13
280	16838	9
281	13248	11
284	17088	12
286	10368	4
290	5006	4
291	4828	3
292	9873	10
293	16534	6
294	15507	9
296	10966	8
297	19465	14
298	9702	6
301	15405	8
301	18045	8
302	17396	7
303	6936	10
305	16048	15
307	13280	14
308	8140	6
308	18901	10
310	4564	1
314	10233	10
316	1484	15
319	7755	5
323	2078	1
331	17595	2
333	11713	6
334	18995	13
338	5795	11
339	11055	8
343	4437	10
344	5812	9
346	8983	7
348	3282	6
350	1971	4
352	13948	3
353	4442	11
356	18805	9
359	8570	4
359	5551	9
360	17686	13
362	13954	7
364	10434	15
368	15872	8
368	17986	2
369	9061	3
369	15261	9
371	2898	11
374	7704	4
375	15722	1
377	2419	4
380	19913	1
381	13675	2
387	1212	11
387	4173	8
388	18932	4
390	6859	10
390	4122	4
392	13564	14
393	10077	7
395	15843	4
399	19206	7
400	3233	5
402	4071	4
403	8048	3
407	15414	12
407	7806	11
